Date					JD, 24...  	 Magnitude 	 Filter
04.12.2011 22:11:04		55900.42435		13.779		Ic
05.12.2011 18:20:56		55901.26454		13.502		Ic
05.12.2011 18:40:19		55901.27800		13.535		Ic
05.12.2011 19:05:48		55901.29569		13.588		Ic
05.12.2011 19:52:00		55901.32778		13.652		Ic
05.12.2011 20:06:10		55901.33762		13.689		Ic
05.12.2011 20:17:38		55901.34558		13.736		Ic
05.12.2011 20:34:25		55901.35723		13.740		Ic
05.12.2011 20:55:32		55901.37190		13.795		Ic
05.12.2011 21:06:18		55901.37938		13.826		Ic
05.12.2011 21:59:31		55901.41633		13.886		Ic
06.12.2011 18:30:15		55902.27101		13.698		Ic
06.12.2011 18:47:55		55902.28328		13.720		Ic
06.12.2011 19:36:13		55902.31682		13.795		Ic
06.12.2011 19:37:15		55902.31754		13.791		Ic
06.12.2011 20:06:03		55902.33754		13.845		Ic
06.12.2011 20:37:30		55902.35938		13.860		Ic
07.12.2011 18:29:31		55903.27050		13.798		Ic
07.12.2011 19:10:50		55903.29919		13.910		Ic
07.12.2011 19:43:02		55903.32155		13.919		Ic
07.12.2011 20:04:53		55903.33673		13.979		Ic
07.12.2011 20:26:39		55903.35184		13.977		Ic
07.12.2011 20:52:27		55903.36976		13.992		Ic
08.12.2011 18:26:12		55904.26819		13.919		Ic
08.12.2011 19:33:26		55904.31488		13.996		Ic
08.12.2011 20:43:16		55904.36338		14.023		Ic
09.12.2011 18:25:46		55905.26789		14.007		Ic
09.12.2011 18:50:14		55905.28489		14.014		Ic
09.12.2011 19:37:22		55905.31762		13.985		Ic
09.12.2011 20:05:16		55905.33699		14.056		Ic
09.12.2011 20:20:28		55905.34755		14.139		Ic
09.12.2011 20:41:34		55905.36220		14.148		Ic
10.12.2011 18:25:04		55906.26741		14.032		Ic
10.12.2011 18:48:33		55906.28372		14.112		Ic
10.12.2011 18:55:00		55906.28820		14.117		Ic
10.12.2011 19:22:03		55906.30698		14.122		Ic
10.12.2011 19:40:32		55906.31982		14.093		Ic
10.12.2011 19:51:26		55906.32739		14.015		Ic
10.12.2011 20:00:13		55906.33348		13.926		Ic
10.12.2011 20:14:24		55906.34333		13.657		Ic
10.12.2011 20:20:35		55906.34763		13.512		Ic
10.12.2011 20:29:46		55906.35400		13.328		Ic
10.12.2011 20:38:02		55906.35975		13.211		Ic
10.12.2011 20:49:38		55906.36780		13.154		Ic
10.12.2011 21:37:47		55906.40124		13.371		Ic
30.11.2011 18:34:31		55896.27397		14.434		V
30.11.2011 19:19:22		55896.30512		14.440		V
30.11.2011 20:23:11		55896.34943		14.494		V
30.11.2011 21:47:56		55896.40829		14.540		V
01.12.2011 18:47:46		55897.28317		14.428		V
01.12.2011 19:45:15		55897.32309		14.534		V
01.12.2011 20:30:19		55897.35439		14.586		V
01.12.2011 21:15:05		55897.38547		14.536		V
02.12.2011 18:19:41		55898.26367		14.529		V
02.12.2011 19:22:31		55898.30730		14.586		V
02.12.2011 19:59:10		55898.33275		14.527		V
02.12.2011 23:08:50		55898.46447		13.895		V
03.12.2011 18:18:02		55899.26252		14.587		V
03.12.2011 18:49:30		55899.28438		14.446		V
03.12.2011 18:59:40		55899.29144		14.358		V
03.12.2011 19:08:16		55899.29741		14.207		V
03.12.2011 19:18:07		55899.30425		13.975		V
03.12.2011 19:34:37		55899.31571		13.620		V
03.12.2011 19:50:46		55899.32692		13.428		V
03.12.2011 20:03:60		55899.33611		13.429		V
03.12.2011 20:16:06		55899.34451		13.493		V
03.12.2011 20:43:29		55899.36353		13.655		V
03.12.2011 21:17:09		55899.38691		13.818		V
03.12.2011 23:41:12		55899.48694		14.236		V
04.12.2011 18:24:57		55900.26733		13.402		V
04.12.2011 18:35:00		55900.27431		13.419		V
04.12.2011 19:03:41		55900.29423		13.570		V
04.12.2011 19:13:09		55900.30080		13.620		V
04.12.2011 19:22:28		55900.30727		13.668		V
04.12.2011 20:15:48		55900.34431		13.904		V
04.12.2011 20:47:55		55900.36661		14.033		V
04.12.2011 22:10:17		55900.42381		14.263		V
05.12.2011 18:20:30		55901.26424		13.806		V
